date,pressure_hpa,temp_max,temp_avg,temp_min,dew_point,humidity_pct,sunshine_h,wind_direction,wind_speed_kmh,rainfall_mm
2018-01-18,1016.7,21.6,18.0,15.0,14.4,80.0,9.1,SE,7.0,0.0
2018-01-19,1017.9,18.6,17.6,17.0,16.1,91.0,0.0,SSE,7.0,0.0
2018-01-20,1016.8,21.1,17.9,16.8,15.5,86.0,0.2,E,10.0,0.0
2018-01-21,1015.8,22.1,17.9,16.3,15.2,84.0,4.9,E,9.0,0.0
2018-01-22,1014.0,25.5,19.4,15.6,16.4,84.0,6.8,SSE,7.0,0.0
2018-01-23,1015.4,22.2,18.1,16.6,15.4,84.0,4.5,E,10.0,0.0
2018-01-24,1015.2,19.1,17.5,16.0,14.2,81.0,9.4,E,18.0,0.0
2018-01-25,1015.6,18.4,16.8,16.0,14.0,84.0,0.8,E,14.0,0.0
2018-01-26,1017.2,19.4,16.6,14.1,13.5,82.0,0.0,NNE,9.0,0.0
2018-01-27,1017.2,16.3,14.8,13.0,12.0,84.0,0.0,NNE,11.0,0.0
2018-01-28,1015.4,16.9,14.0,8.9,11.2,83.0,0.0,N,12.0,0.0
2018-01-29,1021.0,9.2,7.7,6.4,5.5,86.0,0.0,N,21.0,0.8
2018-01-30,1021.0,7.0,6.4,5.6,5.5,94.0,0.0,N,19.0,1.2
2018-01-31,1022.0,9.3,6.9,5.8,5.4,91.0,0.6,N,20.0,17.2
2018-02-01,1022.7,11.2,8.3,4.6,1.5,63.0,0.7,N,17.0,0.0
2018-02-02,1025.1,11.1,9.4,8.3,3.5,67.0,0.0,N,18.0,0.0
2018-02-03,1026.2,10.4,9.0,7.6,0.2,54.0,0.0,NNE,21.0,0.0
2018-02-04,1026.4,10.3,8.8,7.7,-0.9,51.0,0.0,N,20.0,0.0
2018-02-05,1027.0,11.4,8.2,6.3,-2.4,47.0,2.8,N,17.0,0.0
2018-02-06,1023.9,14.8,10.4,6.3,-1.1,46.0,9.1,NNE,14.0,0.0
2018-02-07,1021.3,15.3,11.3,9.0,3.1,58.0,1.2,NNE,11.0,0.0
2018-02-08,1019.1,17.7,12.9,9.3,4.0,57.0,7.1,N,10.0,0.0
2018-02-09,1016.6,17.0,14.4,12.9,11.0,80.0,0.0,NNE,7.0,0.0
2018-02-10,1017.6,21.7,17.1,14.4,12.3,74.0,6.5,NNE,10.0,0.0
2018-02-11,1023.0,18.6,15.0,13.0,7.0,59.0,1.8,N,15.0,0.0
2018-02-12,1026.6,18.1,14.3,11.2,4.6,53.0,9.5,NNE,16.0,0.0
2018-02-13,1024.0,18.1,14.3,11.2,6.4,59.0,9.7,NNE,10.0,0.0
2018-02-14,1019.1,19.4,15.7,12.0,9.2,66.0,5.7,SSE,8.0,0.0
2018-02-15,1016.3,23.6,18.6,14.6,14.2,76.0,4.7,NNE,6.0,0.0
2018-02-16,1015.3,24.7,20.6,16.6,16.1,77.0,9.5,SSW,4.0,0.0
2018-02-17,1016.7,20.8,17.0,15.5,14.9,88.0,0.0,E,13.0,0.0
2018-02-18,1017.7,20.0,17.3,15.8,14.5,84.0,0.3,ESE,6.0,0.0
2018-02-19,1016.3,24.9,20.3,17.2,17.1,82.0,5.7,SSE,7.0,0.0
2018-02-20,1014.4,25.3,20.7,18.0,18.6,88.0,3.2,SE,7.0,0.0
2018-02-21,1014.8,19.3,17.6,15.7,16.2,91.0,0.0,E,10.0,0.0
2018-02-22,1018.4,16.1,13.7,11.4,13.1,96.0,0.0,N,17.0,4.4
2018-02-23,1020.1,16.4,13.6,11.2,11.9,90.0,0.6,NNE,12.0,6.0
2018-02-24,1019.2,21.3,17.2,14.5,13.8,81.0,1.6,NNE,6.0,0.2
2018-02-25,1018.5,23.1,19.0,17.1,15.9,82.0,4.3,N,12.0,0.0
2018-02-26,1019.8,19.9,16.7,16.1,13.3,80.0,0.0,NNE,12.0,0.0
2018-02-27,1017.5,22.3,17.7,15.6,13.2,76.0,1.1,SSE,10.0,0.0
2018-02-28,1014.1,24.8,20.5,17.4,17.3,82.0,6.5,SSE,8.0,0.0
2018-03-01,1012.6,24.3,19.8,17.3,18.5,93.0,3.1,SSE,7.0,0.0
2018-03-02,1012.1,21.6,19.6,18.8,17.7,89.0,0.0,SE,9.0,0.0
2018-03-03,1011.2,20.8,20.0,19.1,19.5,97.0,0.0,SSE,9.0,0.0
2018-03-04,1010.9,23.2,22.2,19.8,21.9,98.0,0.0,SSE,11.0,4.8
2018-03-05,1012.4,25.6,23.0,20.5,22.0,94.0,3.3,SSE,6.0,0.0
2018-03-06,1016.8,22.1,19.0,17.4,17.6,92.0,0.0,E,15.0,0.0
2018-03-07,1016.8,21.0,18.5,17.2,16.0,85.0,0.0,E,11.0,0.0
2018-03-08,1020.0,19.3,12.9,11.2,11.3,90.0,0.0,N,21.0,13.0
2018-03-09,1023.1,18.6,13.8,10.0,6.2,62.0,10.3,NNE,22.0,0.0
2018-03-10,1022.3,19.9,16.0,12.3,9.7,67.0,10.3,E,10.0,0.0
2018-03-11,1021.6,21.9,17.3,14.5,12.1,73.0,10.0,ENE,10.0,0.0
2018-03-12,1019.2,22.6,18.6,15.5,15.0,80.0,9.7,SSE,7.0,0.0
2018-03-13,1016.8,23.8,20.0,17.3,16.8,83.0,7.8,SSE,7.0,0.0
2018-03-14,1014.6,20.2,19.4,18.1,17.9,91.0,0.0,SSE,8.0,1.8
2018-03-15,1013.4,25.2,20.9,18.7,18.6,87.0,3.6,NNE,4.0,0.0
2018-03-16,1015.0,25.2,21.0,18.9,18.9,89.0,7.4,SE,6.0,0.0
2018-03-17,1017.1,19.9,18.6,18.1,17.4,92.0,0.0,E,16.0,0.0
2018-03-18,1015.9,23.2,19.8,18.2,17.9,89.0,2.0,E,10.0,0.0
2018-03-19,1011.9,23.2,21.0,19.4,20.2,95.0,0.0,SE,6.0,1.2
2018-03-20,1013.7,24.4,19.8,15.4,14.6,74.0,7.4,N,16.0,0.0
2018-03-21,1017.2,21.3,17.1,12.8,8.6,58.0,10.2,N,20.0,0.0
2018-03-22,1017.1,23.0,18.4,15.3,10.0,59.0,9.5,NNE,12.0,0.0
2018-03-23,1018.6,23.0,19.3,17.1,14.4,74.0,10.0,E,9.0,0.0
2018-03-24,1018.9,23.8,20.3,17.5,17.1,82.0,5.7,E,9.0,0.0
2018-03-25,1019.6,20.6,19.4,17.6,17.1,87.0,0.0,SE,7.0,4.2
2018-03-26,1018.6,26.6,21.2,17.9,17.5,80.0,5.6,SSE,7.0,0.0
2018-03-27,1016.4,25.5,21.4,18.9,18.0,82.0,3.5,S,6.0,0.0
2018-03-28,1014.8,25.6,21.4,18.9,18.7,85.0,9.1,SSE,7.0,0.0
2018-03-29,1014.4,26.0,21.6,19.6,18.7,84.0,6.0,SSE,7.0,0.0
2018-03-30,1015.4,25.9,22.2,19.7,19.0,82.0,8.4,SE,8.0,0.0
2018-03-31,1015.6,26.1,22.4,20.5,16.6,71.0,10.2,E,11.0,0.0
2018-04-01,1014.7,26.2,22.2,19.6,18.3,80.0,8.1,SSE,8.0,0.0
2018-04-02,1013.7,27.2,22.8,20.1,19.0,80.0,9.1,S,7.0,0.0
2018-04-03,1013.8,26.9,22.9,20.3,19.6,82.0,8.8,SSE,7.0,0.0
2018-04-04,1012.9,27.5,23.4,20.5,20.2,82.0,10.2,SSE,6.0,0.0
2018-04-05,1011.8,27.5,23.6,21.3,20.7,84.0,9.0,SSE,7.0,0.0
2018-04-06,1015.6,29.0,21.3,16.1,16.6,75.0,4.0,N,14.0,0.0
2018-04-07,1023.9,19.6,16.5,12.8,7.0,55.0,0.2,NNE,27.0,0.0
2018-04-08,1020.9,25.1,19.1,14.8,8.8,53.0,10.7,NNE,12.0,0.0
2018-04-09,1017.6,25.4,21.2,18.2,16.9,77.0,9.6,SSE,7.0,0.0
2018-04-10,1014.8,26.7,22.5,19.7,19.8,85.0,9.0,SSE,7.0,0.0
2018-04-11,1012.4,28.0,23.7,21.3,21.4,88.0,3.2,SSE,7.0,0.0
2018-04-12,1011.1,28.5,24.3,22.6,22.4,89.0,4.4,SSE,8.0,0.0
2018-04-13,1011.7,27.7,24.9,23.7,22.9,89.0,5.2,SSE,11.0,0.0
2018-04-14,1011.3,27.6,25.0,23.1,23.2,90.0,0.9,SSE,9.0,0.0
2018-04-15,1014.7,23.1,19.0,16.1,17.0,88.0,0.0,N,14.0,11.2
2018-04-16,1017.1,17.2,16.0,15.4,15.3,96.0,0.0,N,14.0,6.8
2018-04-17,1017.4,23.1,18.5,15.3,16.1,86.0,0.2,N,10.0,0.8
2018-04-18,1015.9,24.8,21.3,19.8,18.6,85.0,0.5,E,8.0,0.0
2018-04-19,1014.7,25.7,22.3,20.2,18.9,82.0,5.8,E,9.0,0.0
2018-04-20,1014.1,24.7,22.4,21.4,20.5,89.0,0.5,E,10.0,0.2
2018-04-21,1013.0,27.0,23.7,21.9,21.5,88.0,4.7,ESE,10.0,0.0
2018-04-22,1011.2,27.8,24.2,22.5,22.6,91.0,4.3,ESE,7.0,0.0
2018-04-23,1009.3,28.1,24.7,23.2,22.8,89.0,5.1,SSE,9.0,0.0
2018-04-24,1010.1,27.8,24.0,22.5,22.7,93.0,0.2,N,6.0,33.8
2018-04-25,1012.5,22.8,21.5,20.1,19.5,88.0,0.0,NNE,10.0,1.4
2018-04-26,1013.7,23.6,22.3,21.6,20.6,90.0,0.0,E,9.0,0.0
2018-04-27,1015.2,29.3,24.3,21.7,21.5,85.0,4.6,NNE,7.0,0.0
2018-04-28,1015.0,26.9,23.8,22.7,21.8,89.0,3.0,E,10.0,0.0
2018-04-29,1013.4,27.4,24.5,22.9,22.4,88.0,6.2,ESE,7.0,0.0
2018-04-30,1013.0,28.6,25.1,23.4,23.5,91.0,3.3,SE,6.0,0.0
2018-05-01,1012.6,29.1,25.8,24.4,24.1,91.0,4.7,SSE,8.0,0.0
2018-05-02,1012.6,31.4,27.0,24.4,23.5,82.0,8.2,S,6.0,0.0
2018-05-03,1014.1,33.5,26.6,22.5,23.2,83.0,4.2,E,13.0,17.6
2018-05-04,1016.0,25.0,23.1,22.1,20.8,87.0,0.0,E,18.0,0.0
2018-05-05,1015.4,27.2,24.5,23.2,22.4,88.0,2.3,E,11.0,0.0
2018-05-06,1011.1,29.5,26.2,24.4,24.3,90.0,7.5,S,12.0,2.6
2018-05-07,1007.0,27.9,26.7,24.2,25.1,91.0,3.2,S,13.0,4.6
2018-05-08,1008.4,25.8,24.1,22.9,23.2,94.0,0.0,NNE,7.0,47.6
2018-05-09,1012.4,24.7,24.0,23.0,22.7,92.0,0.0,E,17.0,9.2
2018-05-10,1014.4,23.6,23.1,22.4,21.3,90.0,0.0,E,21.0,0.4
2018-05-11,1014.0,24.2,23.4,22.7,21.5,89.0,0.0,E,14.0,0.0
2018-05-12,1012.5,28.5,25.4,23.4,23.3,88.0,7.8,SE,7.0,0.0
2018-05-13,1011.2,30.2,26.8,24.4,24.2,86.0,11.3,S,8.0,0.0
2018-05-14,1009.9,30.9,27.6,25.5,24.5,84.0,12.3,S,10.0,0.0
2018-05-15,1009.2,30.6,27.4,25.4,24.0,82.0,12.0,S,11.0,0.0
2018-05-16,1008.8,30.3,27.4,25.3,23.9,81.0,10.9,SSE,10.0,0.0
2018-05-17,1008.2,30.3,27.8,26.1,24.9,84.0,9.2,S,10.0,0.0
2018-05-18,1007.7,31.8,28.5,26.8,25.2,82.0,11.3,S,9.0,0.0
2018-05-19,1007.8,32.7,28.8,26.5,25.2,82.0,11.1,S,8.0,0.0
2018-05-20,1008.4,32.7,28.8,26.8,24.6,78.0,12.2,S,9.0,0.0
2018-05-21,1009.6,32.9,28.6,26.6,24.3,78.0,10.2,SSE,8.0,0.0
2018-05-22,1010.6,33.1,29.1,26.4,23.3,72.0,12.1,S,8.0,0.0
2018-05-23,1009.8,33.0,29.2,26.4,24.2,75.0,11.8,SW,8.0,0.0
2018-05-24,1009.3,33.0,29.1,26.3,23.7,73.0,12.1,SSE,8.0,0.0
2018-05-25,1008.1,32.5,29.0,26.8,24.0,75.0,11.9,S,11.0,0.0
2018-05-26,1008.3,32.4,29.2,26.9,25.2,79.0,12.1,S,10.0,2.4
2018-05-27,1009.1,32.4,28.8,26.7,25.5,83.0,7.5,S,7.0,11.2
2018-05-28,1009.4,33.5,29.1,26.1,24.3,76.0,7.8,SW,7.0,0.2
2018-05-29,1009.8,35.8,30.2,27.2,24.6,73.0,10.9,SW,7.0,0.0
2018-05-30,1009.9,34.3,29.8,27.8,25.5,78.0,10.2,S,8.0,0.0
2018-05-31,1009.8,34.6,30.0,27.6,24.8,75.0,11.6,S,8.0,0.0
2018-06-01,1009.9,34.2,30.0,26.7,24.8,75.0,8.9,E,8.0,0.0
2018-06-02,1010.4,31.3,28.0,26.0,23.9,79.0,7.3,E,14.0,0.8
2018-06-03,1008.3,33.5,28.5,26.5,24.1,77.0,9.7,E,12.0,0.0
2018-06-04,1007.4,29.6,26.9,25.2,24.9,89.0,0.7,E,14.0,11.6
2018-06-05,1006.6,30.7,26.8,24.9,25.4,92.0,0.9,E,11.0,16.4
2018-06-06,1004.7,29.5,26.6,25.3,25.7,95.0,0.0,E,11.0,78.8
2018-06-07,1003.5,27.8,26.6,24.3,25.2,92.0,0.0,SSE,14.0,57.0
2018-06-08,1000.2,28.5,26.8,24.4,25.2,91.0,1.3,SSE,19.0,99.6
2018-06-09,999.3,31.9,28.4,25.8,24.4,80.0,5.4,SW,5.0,6.6
2018-06-10,1001.0,34.6,30.0,26.6,23.7,70.0,9.6,NNE,9.0,0.0
2018-06-11,1002.7,33.6,29.8,26.6,22.7,66.0,11.5,NNE,9.0,0.0
2018-06-12,1002.2,28.5,26.7,24.9,24.8,90.0,0.0,SSE,9.0,52.4
2018-06-13,998.3,28.7,26.2,24.4,24.8,92.0,0.0,S,8.0,53.8
2018-06-14,998.7,29.7,26.3,23.8,23.3,84.0,0.9,NNE,11.0,0.0
2018-06-15,1002.0,30.7,26.9,24.5,22.8,78.0,1.4,NNE,14.0,0.0
2018-06-16,1003.8,31.4,27.2,25.6,22.6,76.0,4.3,E,14.0,0.0
2018-06-17,1002.5,32.4,28.0,25.3,22.4,72.0,10.1,NNE,11.0,0.0
2018-06-18,1002.2,31.4,28.0,25.8,24.4,82.0,6.9,SSW,9.0,0.0
2018-06-19,1003.9,30.5,28.4,27.2,25.7,86.0,3.8,S,12.0,0.2
2018-06-20,1005.4,31.6,28.8,27.4,26.1,86.0,6.1,S,10.0,0.0
2018-06-21,1005.8,31.1,28.6,26.5,26.2,87.0,3.9,S,10.0,3.6
2018-06-22,1006.1,30.2,26.8,24.3,25.3,92.0,1.4,S,8.0,62.8
2018-06-23,1006.5,28.0,26.2,22.9,25.1,93.0,0.0,SSE,9.0,21.6
2018-06-24,1007.9,30.5,28.2,26.6,25.3,85.0,9.1,SSE,10.0,2.0
2018-06-25,1008.6,29.5,27.0,24.4,24.8,88.0,2.3,SSE,10.0,17.8
2018-06-26,1010.6,30.7,27.9,25.4,25.1,85.0,8.7,SSE,9.0,7.0
2018-06-27,1010.2,31.4,28.4,25.3,24.3,79.0,11.5,S,8.0,0.0
2018-06-28,1007.1,31.9,28.9,26.5,24.6,78.0,12.5,SSW,8.0,0.0
2018-06-29,1004.2,32.4,29.2,27.2,25.4,80.0,11.6,SSW,8.0,0.0
2018-06-30,1004.1,31.2,28.8,27.4,25.8,84.0,9.9,SSW,10.0,1.6
2018-07-01,1004.1,31.5,28.6,23.2,25.8,85.0,7.9,SSW,9.0,13.0
2018-07-02,1003.3,30.1,28.5,27.3,26.2,87.0,3.1,S,10.0,0.6
2018-07-03,1002.3,30.3,28.7,27.7,26.5,88.0,1.6,S,12.0,3.6
2018-07-04,1002.0,31.7,29.1,27.9,26.3,85.0,9.7,S,12.0,0.6
2018-07-05,1002.2,30.1,28.2,24.7,26.4,90.0,3.5,S,12.0,17.8
2018-07-06,1002.5,31.3,28.8,27.7,26.2,86.0,6.3,S,11.0,0.4
2018-07-07,1003.2,31.2,28.6,27.2,25.8,85.0,2.4,S,8.0,0.0
2018-07-08,1004.3,31.8,28.7,26.8,25.7,84.0,7.0,E,8.0,0.6
2018-07-09,1005.8,32.4,28.4,26.5,25.0,82.0,10.7,E,16.0,0.6
2018-07-10,1005.3,31.0,28.0,24.1,24.8,83.0,8.4,E,11.0,10.8
2018-07-11,1002.0,32.6,29.0,25.9,24.9,79.0,11.7,S,8.0,0.0
2018-07-12,1003.2,31.3,28.5,26.8,25.6,85.0,8.3,E,11.0,0.0
2018-07-13,1003.9,29.7,26.2,24.5,25.0,93.0,0.2,E,14.0,18.8
2018-07-14,1004.1,27.6,25.9,24.2,24.8,94.0,0.2,E,16.0,30.0
2018-07-15,1004.0,27.0,26.0,24.0,24.5,92.0,0.2,E,22.0,17.2
2018-07-16,1004.0,29.2,27.0,23.9,24.3,85.0,1.5,ENE,18.0,12.0
2018-07-17,1002.6,34.5,29.4,25.7,25.6,81.0,9.0,NNE,11.0,14.4
2018-07-18,1004.0,29.8,27.3,25.5,25.3,89.0,4.1,E,21.0,1.2
2018-07-19,1004.8,29.0,26.8,24.9,25.1,90.0,1.3,E,16.0,12.2
2018-07-20,1004.0,31.8,27.7,25.4,25.5,88.0,8.8,E,10.0,4.2
2018-07-21,1002.9,33.1,29.1,26.3,24.7,78.0,9.6,SSW,7.0,0.0
2018-07-22,1002.5,31.4,27.4,23.5,24.6,85.0,6.0,S,6.0,8.6
2018-07-23,1001.3,30.7,27.7,24.9,25.8,89.0,3.4,SSE,11.0,20.8
2018-07-24,1003.0,30.3,28.1,24.8,26.1,89.0,3.7,SSE,18.0,10.8
2018-07-25,1005.8,31.2,28.7,27.1,26.3,87.0,7.0,SSE,8.0,0.0
2018-07-26,1006.6,30.9,27.9,26.2,25.6,87.0,5.2,SSE,6.0,0.8
2018-07-27,1006.8,31.1,28.5,26.6,25.3,83.0,9.8,SSE,7.0,0.0
2018-07-28,1006.8,31.8,28.8,26.7,25.3,82.0,12.0,SSE,8.0,0.0
2018-07-29,1006.0,31.3,28.5,26.7,24.6,80.0,8.1,SSW,6.0,0.0
2018-07-30,1005.8,31.9,28.9,26.5,25.1,80.0,10.9,S,7.0,1.4
2018-07-31,1005.6,31.5,28.8,26.9,25.4,82.0,7.7,SSW,8.0,0.8
2018-08-01,1004.7,31.9,28.9,27.3,25.4,82.0,8.0,S,7.0,2.2
2018-08-02,1003.9,31.8,29.2,27.5,25.6,82.0,8.4,SSW,7.0,1.4
2018-08-03,1003.5,32.0,29.0,27.6,25.6,82.0,6.7,SSW,7.0,0.0
2018-08-04,1004.8,30.6,28.5,26.5,25.6,84.0,3.2,S,5.0,5.8
2018-08-05,1006.0,32.4,29.6,27.2,25.6,79.0,8.0,S,5.0,0.0
2018-08-06,1005.6,32.6,29.8,27.6,25.7,79.0,5.1,SSE,5.0,0.0
2018-08-07,1004.7,33.4,29.3,27.2,25.4,80.0,7.2,NNE,6.0,0.0
2018-08-08,1004.3,34.7,29.9,26.9,25.2,77.0,10.9,NNE,13.0,0.0
2018-08-09,1003.3,33.8,29.6,27.7,25.1,77.0,9.4,E,17.0,0.0
2018-08-10,1001.3,30.6,26.4,24.2,25.4,94.0,0.4,E,14.0,84.0
2018-08-11,998.3,27.7,26.4,24.6,25.6,96.0,0.0,E,16.0,77.8
2018-08-12,996.2,27.3,26.1,24.3,25.1,94.0,0.1,ENE,18.0,43.8
2018-08-13,996.1,31.3,27.8,25.7,25.8,89.0,3.2,E,14.0,1.6
2018-08-14,995.9,31.0,27.1,25.6,25.7,92.0,4.1,NE,19.0,11.6
2018-08-15,998.8,30.0,27.3,25.6,25.1,88.0,2.6,ESE,9.0,5.6
2018-08-16,999.9,29.5,27.3,25.3,25.6,91.0,1.7,SSE,7.0,6.4
2018-08-17,1000.4,27.6,26.2,25.0,25.2,94.0,0.0,NNE,6.0,41.4
2018-08-18,1001.6,30.1,26.9,24.8,25.4,91.0,1.2,S,4.0,7.0
2018-08-19,1002.7,30.6,27.8,26.3,25.8,89.0,3.0,SSW,5.0,2.2
2018-08-20,1002.5,30.4,27.2,24.8,25.5,90.0,1.4,W,7.0,3.4
2018-08-21,1000.4,33.3,28.2,25.1,25.6,86.0,3.8,NW,6.0,0.0
2018-08-22,1000.4,33.6,28.4,25.2,25.5,85.0,6.1,NNE,6.0,3.6
2018-08-23,1002.0,31.3,28.0,25.0,25.3,85.0,0.4,W,6.0,1.0
2018-08-24,1002.0,32.8,29.0,27.0,25.5,82.0,0.1,SSW,7.0,0.0
2018-08-25,1000.3,34.3,29.6,26.8,24.8,76.0,6.4,W,8.0,0.0
2018-08-26,999.7,33.9,28.9,25.1,24.4,77.0,3.8,NNE,10.0,11.2
2018-08-27,1001.4,29.5,26.1,23.8,24.6,91.0,0.0,S,7.0,89.8
2018-08-28,1002.0,28.4,25.8,23.5,24.7,94.0,0.2,S,7.0,36.0
2018-08-29,1002.1,29.6,27.3,25.9,25.7,91.0,1.9,SSE,14.0,13.4
2018-08-30,1005.0,28.1,27.2,25.5,25.9,93.0,0.0,SSE,16.0,17.4
2018-08-31,1009.0,28.7,27.2,24.6,25.9,93.0,0.3,SSE,13.0,17.6
2018-09-01,1009.8,26.9,25.8,23.5,24.9,95.0,0.0,SSE,8.0,45.0
2018-09-02,1007.9,28.3,25.6,23.9,24.5,94.0,0.4,S,6.0,16.6
2018-09-03,1007.0,29.6,26.9,24.1,25.0,89.0,5.7,SSW,6.0,19.2
2018-09-04,1005.8,32.3,28.5,26.0,25.6,85.0,8.4,SW,6.0,0.0
2018-09-05,1005.0,33.3,29.0,26.9,26.2,85.0,8.1,SW,6.0,0.0
2018-09-06,1005.4,31.7,28.9,27.0,26.1,85.0,9.2,SSW,6.0,0.0
2018-09-07,1006.5,31.7,28.8,25.7,25.4,82.0,7.1,E,6.0,0.0
2018-09-08,1008.9,31.8,27.3,25.2,23.8,82.0,3.8,N,12.0,0.0
2018-09-09,1011.6,31.6,27.2,25.0,22.4,75.0,6.8,NNE,13.0,0.0
2018-09-10,1012.6,30.7,26.3,24.7,22.4,80.0,2.2,NE,6.0,0.0
2018-09-11,1009.8,32.7,28.1,24.4,21.2,67.0,10.3,NNE,11.0,0.0
2018-09-12,1007.7,32.0,27.6,25.5,22.7,75.0,3.7,NNE,19.0,1.2
2018-09-13,1009.4,30.5,27.4,25.9,24.6,85.0,8.6,E,15.0,0.0
2018-09-14,1009.5,34.1,28.7,25.5,24.7,80.0,9.3,NNE,9.0,3.0
2018-09-15,1003.4,35.1,30.1,24.7,24.3,72.0,9.9,NNE,16.0,0.2
2018-09-16,988.0,30.7,26.1,23.6,23.3,86.0,0.0,N,48.0,108.2
2018-09-17,1007.7,28.4,26.3,25.0,25.0,92.0,1.4,ESE,16.0,7.4
2018-09-18,1013.7,29.8,27.0,25.8,25.2,90.0,7.9,E,12.0,0.0
2018-09-19,1013.0,32.6,28.0,25.2,24.6,82.0,6.3,SSW,6.0,0.0
2018-09-20,1011.2,32.2,28.2,26.1,23.8,78.0,8.6,S,8.0,0.0
2018-09-21,1011.8,31.8,28.5,26.2,23.1,73.0,10.4,SSW,7.0,0.0
2018-09-22,1013.5,31.9,28.1,25.8,24.1,79.0,7.9,S,6.0,0.0
2018-09-23,1013.4,30.9,27.9,25.9,24.7,83.0,7.9,E,7.0,6.0
2018-09-24,1011.2,29.2,26.6,23.4,24.1,86.0,2.3,E,7.0,3.4
2018-09-25,1010.0,29.7,26.6,24.2,22.9,80.0,2.8,E,9.0,0.0
2018-09-26,1009.8,28.8,26.3,25.0,22.8,81.0,3.4,S,7.0,0.0
2018-09-27,1010.0,31.0,26.1,24.4,23.3,85.0,4.0,SSW,6.0,5.4
2018-09-28,1010.4,30.7,26.2,23.6,21.5,76.0,4.7,N,12.0,0.0
2018-09-29,1009.4,30.6,25.9,22.2,19.3,67.0,10.3,N,15.0,0.0
2018-09-30,1010.8,30.8,26.6,23.6,19.2,64.0,10.1,NNE,13.0,0.0
2018-10-01,1014.1,30.0,26.2,23.8,20.4,72.0,0.9,NNE,10.0,0.0
2018-10-02,1015.1,30.7,26.2,23.5,19.4,68.0,9.0,NNE,12.0,0.0
2018-10-03,1015.6,30.5,26.1,23.1,19.6,69.0,9.9,NNE,11.0,0.0
2018-10-04,1014.2,30.1,26.1,22.3,16.5,58.0,9.9,NNE,12.0,0.0
2018-10-05,1012.6,29.8,25.6,22.3,13.0,46.0,10.2,N,14.0,0.0
2018-10-06,1013.8,30.0,25.6,21.8,13.7,49.0,10.2,N,13.0,0.0
2018-10-07,1014.8,31.0,26.0,23.1,20.5,72.0,9.8,NNE,9.0,0.0
2018-10-08,1014.4,30.8,26.0,24.3,21.6,77.0,8.7,E,9.0,0.0
2018-10-09,1013.8,29.2,26.0,24.2,22.1,79.0,8.8,E,8.0,0.0
2018-10-10,1015.1,28.8,23.6,21.0,21.3,87.0,1.0,N,9.0,34.4
2018-10-11,1018.1,24.0,21.6,20.6,17.9,79.0,0.0,N,19.0,0.0
2018-10-12,1019.1,27.8,23.1,20.3,18.0,74.0,4.5,NNE,14.0,0.0
2018-10-13,1017.6,27.4,23.8,21.5,19.2,76.0,2.1,E,12.0,0.0
2018-10-14,1015.5,26.7,24.5,23.7,21.1,81.0,0.9,ESE,11.0,0.0
2018-10-15,1014.4,28.5,25.5,24.0,22.6,84.0,3.3,ESE,8.0,0.0
2018-10-16,1013.6,27.7,23.7,21.7,21.8,90.0,2.6,NNE,11.0,13.4
2018-10-17,1013.1,23.9,21.5,20.3,20.0,91.0,0.0,N,13.0,6.8
2018-10-18,1014.9,22.8,21.2,19.4,20.1,94.0,0.2,NNE,15.0,12.6
2018-10-19,1017.3,25.6,23.4,22.2,20.2,83.0,1.5,E,16.0,2.2
2018-10-20,1018.7,23.8,23.2,22.4,20.1,82.0,0.0,E,17.0,0.4
2018-10-21,1017.7,26.4,23.8,21.7,20.9,84.0,7.2,E,10.0,1.0
2018-10-22,1016.1,27.7,24.5,22.9,21.6,84.0,7.4,E,6.0,0.0
2018-10-23,1016.7,27.6,24.2,22.4,21.2,84.0,0.2,NNE,8.0,0.0
2018-10-24,1017.0,28.6,24.1,22.2,21.1,84.0,4.4,NNE,8.0,0.2
2018-10-25,1017.1,27.4,24.6,23.3,21.6,84.0,7.1,E,8.0,0.0
2018-10-26,1017.0,28.1,24.8,22.5,22.0,85.0,4.1,N,6.0,0.0
2018-10-27,1018.4,28.5,24.3,22.0,17.5,66.0,7.8,NNE,16.0,0.0
2018-10-28,1017.7,27.0,23.0,19.9,12.0,51.0,10.1,NNE,14.0,0.0
2018-10-29,1015.5,28.1,23.2,19.5,11.0,47.0,10.1,N,14.0,0.0
2018-10-30,1015.2,27.6,23.7,20.8,10.5,44.0,10.1,NNE,21.0,0.0
2018-10-31,1014.6,26.7,23.1,20.5,10.9,46.0,5.1,N,24.0,0.0
2018-11-01,1013.1,27.2,23.2,20.7,11.0,47.0,8.2,N,23.0,0.0
2018-11-02,1016.2,24.4,20.3,19.1,16.0,76.0,0.0,N,14.0,0.0
2018-11-03,1017.0,24.2,21.2,18.9,18.2,83.0,0.3,NNE,11.0,0.0
2018-11-04,1016.8,27.3,23.0,20.6,20.3,86.0,4.4,NNE,10.0,0.0
2018-11-05,1016.9,28.6,24.0,22.3,20.7,82.0,4.5,ESE,10.0,0.0
2018-11-06,1017.7,28.8,24.1,22.0,20.4,80.0,9.4,E,10.0,0.0
2018-11-07,1017.7,28.9,24.6,22.4,20.9,80.0,8.6,E,9.0,0.0
2018-11-08,1017.1,28.4,24.1,21.5,19.4,76.0,4.7,N,10.0,0.0
2018-11-09,1017.1,27.4,23.0,20.2,18.0,74.0,3.7,NNE,13.0,0.0
